loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas
63006092,1,1,4,1.0,1.0 4.31764387514807e-05 0.0005658343945180854 0.01846204966833628 -1.6505205078283025e-05 6.228935849274483e-09 -8.551433758447841e-13
85150707,1,2,1,0,1.0 0.0006118950391713037 0.08278956622981312 -0.0007710914774808112 0.0022943097681868423
85150711,1,2,1,0.2,1.0 0.0006118951751032053 0.08278946663794588 -0.0007710903322215761 0.002294310322652721
85150715,1,2,1,0.4,1.0 0.0006118953110348158 0.08278936704631576 -0.0007710891869650695 0.002294310877117272
85150719,1,2,1,0.6,1.0 0.0006118954469660773 0.08278926745492798 -0.0007710880417113476 0.00229431143158048
85150723,1,2,1,0.8,1.0 0.0006118955828971354 0.08278916786377619 -0.0007710868964603611 0.0022943119860423552
85150728,1,2,1,1.0,1.0 0.0006118957188277433 0.08278906827286521 -0.000771085751212121 0.002294312540502907
66949663,1,2,2,0,1.0 0.0001168828387605363 0.00040238579445330165 2.6307692658019324e-05 0.007178792234315887 -1.6948555904618258e-06
66949663,1,2,2,0.2,1.0 0.00011688283976313491 0.0004023853647513124 2.630769770418039e-05 0.007178792235927177 -1.6948555903439527e-06
66949663,1,2,2,0.4,1.0 0.00011688284076556569 0.0004023849350598997 2.6307702750243188e-05 0.007178792237538632 -1.6948555902261319e-06
66949663,1,2,2,0.6,1.0 0.00011688284176797304 0.000402384505344874 2.6307707796596822e-05 0.007178792239150058 -1.6948555901082715e-06
66949663,1,2,2,0.8,1.0 0.00011688284277044459 0.00040238407565015323 2.6307712842711743e-05 0.007178792240761397 -1.6948555899904096e-06
66949663,1,2,2,1.0,1.0 0.00011688284377293261 0.0004023836459584422 2.6307717888800263e-05 0.007178792242372632 -1.6948555898725153e-06
65040729,1,2,3,0,1.0 4.9534860000000416e-05 -0.005719079960812054 7.757968537582334e-05 0.011446202768500745 -5.650961618983772e-06 8.98608731237804e-10
65040729,1,2,3,0.2,1.0 4.953486292206058e-05 -0.005719071202187114 7.757958833379962e-05 0.011446202499601049 -5.6509614616759895e-06 8.986087030265203e-10
65040729,1,2,3,0.4,1.0 4.9534865786713105e-05 -0.0057190624400809305 7.757949125970521e-05 0.01144620223071491 -5.650961304373048e-06 8.986086748159162e-10
65040729,1,2,3,0.6,1.0 4.953486868706884e-05 -0.005719053679923752 7.757939420095458e-05 0.01144620196182283 -5.650961147068414e-06 8.986086466050769e-10
65040729,1,2,3,0.8,1.0 4.9534871580605815e-05 -0.005719044921014057 7.757929716881123e-05 0.011446201692929824 -5.650960989764103e-06 8.986086183943669e-10
65040729,1,2,3,1.0,1.0 4.953487451697398e-05 -0.005719036164032787 7.757920014766804e-05 0.011446201424024995 -5.650960832454139e-06 8.986085901826576e-10
63025293,1,2,4,0,1.0 4.356155648994886e-05 -0.006822134162393098 8.854392591046533e-05 0.018659552036141162 -1.666406424302305e-05 6.286662159862655e-09 -8.630051245764298e-13
63025293,1,2,4,0.2,1.0 4.356156405193375e-05 -0.006822123230217485 8.854380473045055e-05 0.01865954975033976 -1.6664061082553127e-05 6.286660680917788e-09 -8.630048982765924e-13
63025293,1,2,4,0.4,1.0 4.3561569454431646e-05 -0.006822112394957087 8.854368603789036e-05 0.01865954746569958 -1.6664057922419595e-05 6.28665920198138e-09 -8.630046719720696e-13
63025293,1,2,4,0.6,1.0 4.356157578797124e-05 -0.00682210149296109 8.854356564088764e-05 0.018659545180977788 -1.6664054762139896e-05 6.2866577229779975e-09 -8.630044456578627e-13
63025293,1,2,4,0.8,1.0 4.356157895707294e-05 -0.006822090535250795 8.854344669467558e-05 0.018659542895398576 -1.666405160190008e-05 6.28665624412242e-09 -8.630042193724075e-13
63025293,1,2,4,1.0,1.0 4.356158783634786e-05 -0.006822079658174009 8.854332521302456e-05 0.018659540610537963 -1.6664048441682518e-05 6.28665476519448e-09 -8.630039930713626e-13
82387301,1,3,1,0,1.0 0.0005360093936682812 0.2204571438582323 -0.005287224811245261 3.698824806484462e-05 0.002052516816125242
82387326,1,3,1,0.2,1.0 0.0005360103750498158 0.22045575481558735 -0.005287184895875712 3.698794613232589e-05 0.002052520266903551
82387351,1,3,1,0.4,1.0 0.0005360113564175828 0.22045436579043698 -0.0052871449810084886 3.698764420360718e-05 0.0020525237176384336
82387375,1,3,1,0.6,1.0 0.0005360123377769919 0.2204529767828119 -0.005287105066645608 3.6987342278700286e-05 0.0020525271683297535
82387400,1,3,1,0.8,1.0 0.0005360133191214898 0.22045158779268817 -0.005287065152785941 3.698704035760382e-05 0.002052530618977569
82387424,1,3,1,1.0,1.0 0.0005360143004528176 0.22045019882006947 -0.005287025239428128 3.698673844030092e-05 0.0020525340695819808
66894061,1,3,2,0,1.0 0.00011377540520153594 0.025604922016270973 -0.000762430050694009 6.3296257036645415e-06 0.0070399400324819335 -1.6610328531328056e-06
66894061,1,3,2,0.2,1.0 0.00011377542986425529 0.0256047194185861 -0.0007624244561750819 6.3295841398025354e-06 0.007039941490846977 -1.66103320560587e-06
66894061,1,3,2,0.4,1.0 0.00011377545452689267 0.025604516824107908 -0.0007624188617446665 6.329542576597133e-06 0.007039942949189085 -1.6610335580733872e-06
66894062,1,3,2,0.6,1.0 0.00011377547918903263 0.025604314232814656 -0.0007624132674027759 6.329501014051935e-06 0.007039944407507731 -1.661033910535217e-06
66894062,1,3,2,0.8,1.0 0.00011377550385081349 0.02560411164477199 -0.0007624076731501711 6.3294594521684105e-06 0.007039945865803366 -1.6610342629914892e-06
66894063,1,3,2,1.0,1.0 0.00011377552851287625 0.025603909059865017 -0.0007624020789845298 6.3294178909339625e-06 0.007039947324075833 -1.66103461544214e-06
65033385,1,3,3,0,1.0 4.89121326599784e-05 0.004215264472969025 -0.00023208465753628998 2.481420341013879e-06 0.01135403588191219 -5.602722260949377e-06 8.906632670406992e-10
65033385,1,3,3,0.2,1.0 4.891213700991461e-05 0.00421523133933285 -0.00023208374089621602 2.481413523275229e-06 0.01135403617892898 -5.602722378313471e-06 8.906632812574197e-10
65033385,1,3,3,0.4,1.0 4.8912141344878424e-05 0.0042151982072877806 -0.00023208282427167163 2.481406705515801e-06 0.011354036475940254 -5.602722495676057e-06 8.906632954741339e-10
65033386,1,3,3,0.6,1.0 4.891214570592554e-05 0.0042151650721046 -0.00023208190757726625 2.4813998873195806e-06 0.011354036772943884 -5.602722613034229e-06 8.906633096899704e-10
65033386,1,3,3,0.8,1.0 4.891215003481695e-05 0.004215131939924521 -0.00023208099091426434 2.4813930691075857e-06 0.011354037069942726 -5.602722730390868e-06 8.90663323905751e-10
65033386,1,3,3,1.0,1.0 4.8912154351991605e-05 0.004215098813966263 -0.00023208007448111535 2.4813862528783454e-06 0.011354037366940906 -5.602722847745232e-06 8.906633381210444e-10
63020276,1,3,4,0,1.0 4.2991478995637895e-05 0.0024424919674309355 -0.0002002032254678957 2.3136503818734975e-06 0.01856088227974195 -1.659964404116238e-05 6.269741921941724e-09 -8.615083033795501e-13
63020276,1,3,4,0.2,1.0 4.2991482648118556e-05 0.002442474393677209 -0.00020020272825404194 2.313646658789634e-06 0.01856088059356974 -1.6599641343481013e-05 6.26974060011855e-09 -8.615080968970785e-13
63020277,1,3,4,0.4,1.0 4.299149315954145e-05 0.002442456427834378 -0.00020020222405100867 2.313642870964595e-06 0.01856087890721004 -1.6599638645838767e-05 6.2697392783217895e-09 -8.615078904177556e-13
63020277,1,3,4,0.6,1.0 4.299149978539193e-05 0.0024424389144747857 -0.0002002017322219479 2.3136391891406544e-06 0.018560877220577508 -1.6599635948040588e-05 6.269737956504844e-09 -8.615076839358877e-13
63020277,1,3,4,0.8,1.0 4.29915051478524e-05 0.0024424215299177904 -0.00020020124244830937 2.313635513689699e-06 0.01856087553447191 -1.6599633250407276e-05 6.269736634716643e-09 -8.61507477459421e-13
63020277,1,3,4,1.0,1.0 4.299151094596136e-05 0.002442403927097197 -0.00020020074785193716 2.31363181821535e-06 0.01856087384841148 -1.6599630552762797e-05 6.269735312903169e-09 -8.615072709796553e-13
80689915,1,4,1,0,1.0 0.0004960658895707187 0.3836766725698996 -0.015317044714184725 0.00023245556923257162 -1.1883072966717635e-06 0.0019137570551383122
80690005,1,4,1,0.2,1.0 0.0004960691850425494 0.3836677696692618 -0.01531657674954325 0.00023244727799296425 -1.1882600877824237e-06 0.0019137685756562888
80690094,1,4,1,0.4,1.0 0.0004960724803117034 0.3836588671823462 -0.015316108806594692 0.00023243898713770617 -1.1882128810804956e-06 0.0019137800956400542
80690184,1,4,1,0.6,1.0 0.0004960757754360863 0.3836499651100089 -0.015315640885471368 0.00023243069666919807 -1.1881656765816363e-06 0.0019137916150872684
80690274,1,4,1,0.8,1.0 0.0004960790704449159 0.38364106344819204 -0.015315172985957913 0.00023242240658365932 -1.1881184742627121e-06 0.0019138031340016708
80690364,1,4,1,1.0,1.0 0.0004960823652460583 0.3836321622036244 -0.015314705108248082 0.00023241411688393538 -1.1880712741409138e-06 0.0019138146523803765
66891379,1,4,2,0,1.0 0.00011368543196638983 0.026973307096104668 -0.0008426351234401886 7.862732951685832e-06 -9.223105896650509e-09 0.007036263810431801 -1.6601671939756347e-06
66891381,1,4,2,0.2,1.0 0.00011368549531760516 0.026972524535132048 -0.0008425958720438477 7.862051542996315e-06 -9.219270007527891e-09 0.007036266876144063 -1.6601679254524473e-06
66891382,1,4,2,0.4,1.0 0.00011368555865782235 0.026971742017831445 -0.0008425566228715345 7.861370173579149e-06 -9.21543434090043e-09 0.007036269941679455 -1.6601686568870356e-06
66891384,1,4,2,0.6,1.0 0.00011368562196619305 0.02697095954876809 -0.0008425173760535257 7.860688844332916e-06 -9.21159889931207e-09 0.007036273007033961 -1.6601693882783983e-06
66891385,1,4,2,0.8,1.0 0.00011368568536536785 0.026970177122226338 -0.0008424781314795688 7.86000755460752e-06 -9.20776368100279e-09 0.007036276072210839 -1.6601701196274409e-06
66891387,1,4,2,1.0,1.0 0.00011368574872819672 0.026969394740760544 -0.0008424388891735475 7.859326304122157e-06 -9.203928682849732e-09 0.007036279137209586 -1.6601708509338853e-06
65054596,1,4,3,0,1.0 4.9715470487168845e-05 -0.01553158256672284 0.0009199324537782312 -1.9492222300264336e-05 1.3201953058214597e-07 0.01143888428932358 -5.644558339163956e-06 8.973166604204179e-10
65054596,1,4,3,0.2,1.0 4.971545340101994e-05 -0.015531117962899316 0.0009199092656383215 -1.9491820741534238e-05 1.320172738608769e-07 0.011438881298124433 -5.644556822531692e-06 8.973164151880982e-10
65054595,1,4,3,0.4,1.0 4.971543624302183e-05 -0.01553065334577917 0.0009198860761761654 -1.949141915175127e-05 1.320150169331381e-07 0.01143887830709343 -5.644555305982602e-06 8.973161699688451e-10
65054595,1,4,3,0.6,1.0 4.971541917397557e-05 -0.015530188784053153 0.0009198628896609391 -1.94910176160647e-05 1.3201276032218762e-07 0.011438875316239733 -5.644553789521558e-06 8.973159247634743e-10
65054594,1,4,3,0.8,1.0 4.97154021325422e-05 -0.015529724243427835 0.0009198397039529031 -1.9490616092012914e-05 1.3201050376773764e-07 0.011438872325549477 -5.644552273143444e-06 8.973156795714636e-10
65054594,1,4,3,1.0,1.0 4.971538500142406e-05 -0.015529259761521813 0.0009198165223644388 -1.9490214650432823e-05 1.320082477176152e-07 0.011438869335035344 -5.644550756849331e-06 8.973154343927066e-10
63034203,1,4,4,0,1.0 4.38420240464546e-05 -0.018899758648789296 0.0010446773477059022 -2.142997517064124e-05 1.4265076348359666e-07 0.01867384587644564 -1.6677324101922884e-05 6.2928160602320924e-09 -8.640077408475855e-13
63034203,1,4,4,0.2,1.0 4.384201414411827e-05 -0.018899194347862483 0.0010446492439901258 -2.142948910664632e-05 1.4264803396898683e-07 0.018673839498688612 -1.6677318110316158e-05 6.292813743443637e-09 -8.640074244234868e-13
63034202,1,4,4,0.4,1.0 4.384199020082864e-05 -0.018898625483137897 0.0010446208636273678 -2.142899755176363e-05 1.4264527099570556e-07 0.018673833120575217 -1.667731211853738e-05 6.2928114266154866e-09 -8.640071079922702e-13
63034202,1,4,4,0.6,1.0 4.3841967924377126e-05 -0.018898053995389873 0.001044592312549923 -2.14285027045049e-05 1.4264248812499362e-07 0.01867382674285077 -1.6677306127273443e-05 6.29280910999685e-09 -8.64006791588917e-13
63034201,1,4,4,0.8,1.0 4.384195294232897e-05 -0.018897488762078557 0.0010445641494511047 -2.1428015378288438e-05 1.426397505851419e-07 0.018673820366232927 -1.6677300136177162e-05 6.292806793299187e-09 -8.640064751683537e-13
63034201,1,4,4,1.0,1.0 4.384193700210934e-05 -0.018896924752725502 0.0010445360854033346 -2.1427530180254042e-05 1.4263702667356708e-07 0.018673813988829516 -1.6677294144986932e-05 6.292804476669588e-09 -8.640061587579247e-13
126603956,2,1,1,0,1.0 0.0033118762561601058 -9.345012104319394e-07 0.017528874020699813 0.0021038223372477375
126603957,2,1,1,0.2,1.0 0.003311876280328967 -9.345012173434056e-07 0.017528872430224864 0.002103822361073646
126603958,2,1,1,0.4,1.0 0.0033118763044978636 -9.345012242548785e-07 0.01752887083974987 0.00210382238489956
126603959,2,1,1,0.6,1.0 0.0033118763286666512 -9.345012311663154e-07 0.017528869249275637 0.0021038224087254723
126603960,2,1,1,0.8,1.0 0.003311876352835483 -9.345012380777476e-07 0.01752886765880194 0.0021038224325513766
126603961,2,1,1,1.0,1.0 0.003311876377004326 -9.345012449892066e-07 0.017528866068327823 0.0021038224563772767
62884504,2,1,2,0,1.0 0.0004903344973105888 -1.277997990949834e-07 0.0026272018634749504 0.0069664568366439705 -1.6441234714681417e-06
62884504,2,1,2,0.2,1.0 0.0004903345017656137 -1.2779980036235687e-07 0.0026272016297799817 0.006966456840795933 -1.6441234719242645e-06
62884504,2,1,2,0.4,1.0 0.0004903345062199885 -1.2779980162955077e-07 0.0026272013960825106 0.0069664568449481325 -1.6441234723804271e-06
62884504,2,1,2,0.6,1.0 0.0004903345106748833 -1.2779980289688654e-07 0.0026272011623879603 0.006966456849100092 -1.6441234728365438e-06
62884504,2,1,2,0.8,1.0 0.0004903345151291909 -1.2779980416407536e-07 0.0026272009287017506 0.0069664568532520794 -1.64412347329268e-06
62884504,2,1,2,1.0,1.0 0.0004903345195842214 -1.2779980543145137e-07 0.0026272006950008625 0.006966456857404153 -1.6441234737488178e-06
63575180,2,1,3,0,1.0 0.00016324337746632294 -3.882360559855406e-08 0.0007782525136045856 0.011241334585069535 -5.555720320078714e-06 8.844793524617249e-10
63575180,2,1,3,0.2,1.0 0.0001632433925716466 -3.882360983600367e-08 0.0007782525131903267 0.011241334498196174 -5.555720245773208e-06 8.844793363200878e-10
63575180,2,1,3,0.4,1.0 0.0001632434072140151 -3.882361392423783e-08 0.0007782525185971128 0.01124133441133032 -5.555720171471109e-06 8.844793201789656e-10
63575180,2,1,3,0.6,1.0 0.00016324342175876244 -3.882361797962872e-08 0.000778252525387682 0.011241334324453654 -5.555720097164785e-06 8.844793040372137e-10
63575180,2,1,3,0.8,1.0 0.00016324343631063214 -3.882362203894222e-08 0.0007782525321374887 0.011241334237585015 -5.555720022862929e-06 8.844792878961539e-10
63575180,2,1,3,1.0,1.0 0.00016324345128220083 -3.882362623253542e-08 0.0007782525333443653 0.01124133415071566 -5.55571994855831e-06 8.844792717545895e-10
62385846,2,1,4,0,1.0 0.00012156613629276313 -2.6666308530945015e-08 0.0005842191601632951 0.018372944692697436 -1.6432553250761465e-05 6.203635809250578e-09 -8.519523597417406e-13
62385846,2,1,4,0.2,1.0 0.00012156616467226544 -2.6666316889752012e-08 0.0005842194095260574 0.018372942744690493 -1.643255037988823e-05 6.203634439144632e-09 -8.519521484146955e-13
62385846,2,1,4,0.4,1.0 0.00012156621510159629 -2.6666331348223257e-08 0.0005842193112800685 0.018372940796319147 -1.6432547508930962e-05 6.2036330690603185e-09 -8.519519370909635e-13
62385845,2,1,4,0.6,1.0 0.00012156624579110625 -2.66663396307795e-08 0.0005842194754827157 0.018372938848022918 -1.6432544637866278e-05 6.20363169892241e-09 -8.519517257640412e-13
62385845,2,1,4,0.8,1.0 0.0001215662813948467 -2.666635049932945e-08 0.0005842196456852086 0.018372936899714996 -1.643254176686618e-05 6.203630328801649e-09 -8.519515144339573e-13
62385845,2,1,4,1.0,1.0 0.00012156631961260812 -2.6666360499642677e-08 0.0005842196731385596 0.018372934951308692 -1.6432538895903936e-05 6.203628958702773e-09 -8.519513031088528e-13
114439359,2,2,1,0,1.0 0.003018494335179622 -8.519595828474486e-07 0.06823649646077433 -0.0006265180711449188 0.001913219194951587
114439380,2,2,1,0.2,1.0 0.0030184948935097996 -8.519597409138055e-07 0.06823641167988316 -0.0006265171004261803 0.0019132195813549768
114439400,2,2,1,0.4,1.0 0.0030184954518383575 -8.519598989796555e-07 0.06823632689920314 -0.0006265161297098539 0.001913219967757419
114439421,2,2,1,0.6,1.0 0.003018496010166013 -8.519600570453111e-07 0.068236242118731 -0.0006265151589959097 0.0019132203541589023
114439442,2,2,1,0.8,1.0 0.0030184965684919886 -8.519602151104839e-07 0.06823615733846852 -0.000626514188284391 0.001913220740559427
114439463,2,2,1,1.0,1.0 0.003018497126816632 -8.519603731752509e-07 0.06823607255842172 -0.0006265132175753103 0.0019132211269589933
62892439,2,2,2,0,1.0 0.0004912340140970682 -1.279983599431847e-07 0.00034360597829941573 2.7435330793093327e-05 0.006995394047035699 -1.6510854586237616e-06
62892439,2,2,2,0.2,1.0 0.0004912340191394501 -1.2799836134744123e-07 0.00034360562951831625 2.7435334932927825e-05 0.00699539404559634 -1.651085457789493e-06
62892439,2,2,2,0.4,1.0 0.0004912340241804507 -1.2799836275117684e-07 0.0003436052808163618 2.7435339071849656e-05 0.006995394044156753 -1.651085456955225e-06
62892439,2,2,2,0.6,1.0 0.0004912340292225004 -1.2799836415524746e-07 0.00034360493205017224 2.743534321154051e-05 0.006995394042717234 -1.6510854561209122e-06
62892439,2,2,2,0.8,1.0 0.0004912340342645687 -1.2799836555939557e-07 0.0003436045833091102 2.7435347350911594e-05 0.0069953940412776795 -1.6510854552866339e-06
62892439,2,2,2,1.0,1.0 0.0004912340393059102 -1.2799836696330737e-07 0.00034360423457996045 2.7435351490184422e-05 0.0069953940398379925 -1.6510854544523068e-06
63591438,2,2,3,0,1.0 0.00016325877019703798 -3.869748210621594e-08 -0.005687124432485767 7.750410574537808e-05 0.011356091045789087 -5.605592170654012e-06 8.913090905864003e-10
63591438,2,2,3,0.2,1.0 0.0001632587878410423 -3.869748713438097e-08 -0.005687115717339874 7.750400920877523e-05 0.011356090766948363 -5.605592008534146e-06 8.913090616268726e-10
63591438,2,2,3,0.4,1.0 0.00016325880499034077 -3.869749200337326e-08 -0.005687106991852445 7.750391260339585e-05 0.011356090488109084 -5.6055918464151576e-06 8.913090326675418e-10
63591438,2,2,3,0.6,1.0 0.00016325882270756993 -3.869749705472073e-08 -0.005687098282026777 7.750381614558755e-05 0.011356090209260336 -5.605591684292555e-06 8.913090037076285e-10
63591438,2,2,3,0.8,1.0 0.00016325884029789886 -3.8697502065200136e-08 -0.0056870895672665065 7.750371962638362e-05 0.011356089930424659 -5.605591522174358e-06 8.913089747482001e-10
63591437,2,2,3,1.0,1.0 0.00016325885795004293 -3.869750709601426e-08 -0.00568708085285837 7.750362310265002e-05 0.011356089651578557 -5.605591360052475e-06 8.91308945788413e-10
62408807,2,2,4,0,1.0 0.00012119108579951169 -2.6407843839499403e-08 -0.006796204073774901 8.845136586982185e-05 0.018571094744109597 -1.6591936404092305e-05 6.261540236463937e-09 -8.598357750616267e-13
62408806,2,2,4,0.2,1.0 0.00012119111782519284 -2.6407852679405868e-08 -0.006796193142294942 8.845124648260612e-05 0.01857109243226925 -1.6591933227990762e-05 6.261538753766097e-09 -8.598355484719077e-13
62408806,2,2,4,0.4,1.0 0.00012119116423855471 -2.6407866282156996e-08 -0.006796182271059475 8.845112550146194e-05 0.01857109011926758 -1.6591930051511263e-05 6.261537271041601e-09 -8.598353218815102e-13
62408806,2,2,4,0.6,1.0 0.00012119119973005377 -2.6407876733403882e-08 -0.006796171388383395 8.845100677640962e-05 0.018571087807415523 -1.6591926875384865e-05 6.261535788334405e-09 -8.598350952906851e-13
62408806,2,2,4,0.8,1.0 0.00012119124713347654 -2.6407890052415066e-08 -0.006796160633319753 8.845088665786641e-05 0.018571085494984534 -1.659192369914532e-05 6.2615343056521505e-09 -8.598348687031102e-13
62408805,2,2,4,1.0,1.0 0.000121191288144988 -2.640790145317191e-08 -0.0067961498451584185 8.84507674132617e-05 0.018571083183041022 -1.659192052302336e-05 6.261532822970334e-09 -8.598346421183547e-13
103440640,2,3,1,0,1.0 0.00271283477450339 -7.665325172857071e-07 0.18643019447783532 -0.004470444330000037 3.1363975604463357e-05 0.0017464046637891144
103440772,2,3,1,0.2,1.0 0.002712838876598931 -7.665336695992617e-07 0.18642896868867267 -0.004470409347870127 3.136371182136368e-05 0.001746407121863598
103440903,2,3,1,0.4,1.0 0.0027128429786319615 -7.665348218946165e-07 0.18642774291566697 -0.004470374366199943 3.136344804173028e-05 0.0017464095799057686
103441035,2,3,1,0.6,1.0 0.0027128470806214566 -7.665359741787833e-07 0.18642651715880895 -0.0044703393849916786 3.1363184265577905e-05 0.0017464120379155172
103441166,2,3,1,0.8,1.0 0.00271285118254976 -7.665371264448291e-07 0.18642529141805336 -0.0044703044042424455 3.136292049288693e-05 0.0017464144958930351
103441298,2,3,1,1.0,1.0 0.0027128552844333225 -7.665382786994598e-07 0.1864240656933733 -0.004470269423952794 3.136265672366183e-05 0.0017464169538382193
62910167,2,3,2,0,1.0 0.0004800923446798308 -1.2522737242425663e-07 0.024980096112336314 -0.0007435720404766233 6.187143443349084e-06 0.006863637777784576 -1.6189716466970263e-06
62910167,2,3,2,0.2,1.0 0.0004800924312099537 -1.25227393791431e-07 0.02497989835214877 -0.000743566579268234 6.187102869506448e-06 0.006863639170531484 -1.6189719834044002e-06
62910167,2,3,2,0.4,1.0 0.0004800925177408759 -1.2522741515907417e-07 0.024979700594932645 -0.0007435611181416176 6.187062296261975e-06 0.006863640563256211 -1.6189723201063529e-06
62910167,2,3,2,0.6,1.0 0.00048009260427440015 -1.2522743652797478e-07 0.024979502840917187 -0.0007435556571047559 6.187021723691889e-06 0.0068636419559584445 -1.6189726568029214e-06
62910167,2,3,2,0.8,1.0 0.00048009269080306156 -1.2522745789502293e-07 0.02497930508996267 -0.0007435501961512369 6.186981151737913e-06 0.006863643348638708 -1.6189729934941104e-06
62910167,2,3,2,1.0,1.0 0.0004800927773270904 -1.2522747926061714e-07 0.02497910734230619 -0.0007435447352877429 6.186940580450093e-06 0.006863644741296875 -1.6189733301800024e-06
63596278,2,3,3,0,1.0 0.00016169960610423447 -3.837776279219512e-08 0.004196667103956456 -0.00023059205333385253 2.4688590821218383e-06 0.011265135223977743 -5.557971849375771e-06 8.834641570677609e-10
63596277,2,3,3,0.2,1.0 0.00016169962395861737 -3.837776739729514e-08 0.004196634114168395 -0.0002305911408617668 2.4688522966171884e-06 0.011265135509545611 -5.557971961225368e-06 8.834641704326253e-10
63596277,2,3,3,0.4,1.0 0.00016169964134121664 -3.8377771851852424e-08 0.00419660112919952 -0.00023059022806654674 2.468845506553867e-06 0.011265135795100134 -5.55797207306864e-06 8.834641837965602e-10
63596277,2,3,3,0.6,1.0 0.00016169965893225247 -3.837777637294033e-08 0.0041965681414541725 -0.00023058931539292338 2.4688387183298503e-06 0.011265136080665046 -5.557972184916849e-06 8.834641971612088e-10
63596277,2,3,3,0.8,1.0 0.00016169967649555007 -3.8377780883854526e-08 0.0041965351318739505 -0.00023058840176541444 2.468831921369412e-06 0.01126513636621408 -5.557972296758633e-06 8.834642105249469e-10
63596277,2,3,3,1.0,1.0 0.00016169969415744286 -3.8377785427627246e-08 0.00419650214398198 -0.0002305874891342815 2.46882513368191e-06 0.011265136651759404 -5.557972408596928e-06 8.834642238879916e-10
62410445,2,3,4,0,1.0 0.0001198075859835863 -2.613047168523745e-08 0.002436386873977167 -0.0001993048682869382 2.305718214860167e-06 0.018473692371930982 -1.652849465090362e-05 6.2449418747533545e-09 -8.583773746956389e-13
62410445,2,3,4,0.2,1.0 0.00011980760468123259 -2.6130475779022222e-08 0.002436370266236082 -0.00019930440138982738 2.305714732160653e-06 0.018473690660227648 -1.65284919386219e-05 6.244940549646177e-09 -8.583771679841341e-13
62410445,2,3,4,0.4,1.0 0.00011980765135855692 -2.6130488682500218e-08 0.002436352012577525 -0.0001993038882971631 2.305710875371366e-06 0.01847368894880274 -1.652848922653003e-05 6.24493922458229e-09 -8.583769612758394e-13
62410444,2,3,4,0.6,1.0 0.00011980769024672305 -2.6130499921830794e-08 0.0024363336780633266 -0.00019930336414350296 2.3057069125389792e-06 0.018473687237416637 -1.6528486514415873e-05 6.244937899492657e-09 -8.583767545657241e-13
